,Year,#,Team,Pts,Opp.Pts,Margin,Pace,Off. Eff,Def. Eff,Net Rtg.,EFg%,Opp. EFg%,Ts%,Opp. Ts%,Reb. %,Eff.,Opp. Eff.,Win,Loss
321,2009,22,Orlando Magic,101.05,94.35,6.7,91.71,109.91,102.44,7.47,0.52,0.465,0.5589999999999999,0.508,50.66,112.18,100.24,59.0,23.0
322,2009,23,Philadelphia 76ers,97.4,97.33,0.07,90.18,107.6,108.0,-0.4,0.485,0.507,0.532,0.5479999999999999,51.18,108.24,108.23,41.0,41.0
323,2009,24,Phoenix Suns,109.44,107.51,1.93,95.59,114.06,112.01,2.05,0.545,0.511,0.584,0.5539999999999999,50.55,123.74,117.67,46.0,36.0
324,2009,25,Portland Trailblazers,99.43,94.09,5.34,86.58,113.96,107.71,6.26,0.511,0.499,0.5529999999999999,0.544,53.47,112.87,101.49,54.0,28.0
325,2009,26,Sacramento Kings,100.59,109.34,-8.76,94.18,105.6,115.02,-9.43,0.491,0.526,0.542,0.5710000000000001,47.04,105.59,125.31,17.0,65.0
326,2009,27,San Antonio Spurs,97.05,93.29,3.76,88.13,108.88,104.9,3.98,0.513,0.48700000000000004,0.5479999999999999,0.525,50.38,110.56,102.83,54.0,28.0
327,2009,28,Toronto Raptors,99.04,101.85,-2.82,92.09,106.87,110.04,-3.17,0.494,0.511,0.542,0.5489999999999999,49.12,112.0,115.85,33.0,49.0
328,2009,29,Utah Jazz,103.56,100.92,2.65,93.18,110.03,107.26,2.77,0.504,0.505,0.555,0.552,50.47,119.33,109.7,48.0,34.0
329,2009,30,Washington Wizards,96.06,103.52,-7.46,90.98,105.45,113.73,-8.28,0.48,0.5329999999999999,0.524,0.5720000000000001,48.96,104.45,121.73,19.0,63.0
330,2008,1,Atlanta Hawks,98.22,100.04,-1.82,91.0,106.99,108.62,-1.63,0.483,0.501,0.535,0.541,50.79,111.15,112.67,37.0,45.0
331,2008,2,Boston Celtics,100.55,90.29,10.26,90.66,110.49,99.22,11.27,0.522,0.457,0.569,0.508,51.93,117.29,92.93,66.0,16.0
332,2008,3,Charlotte Bobcats,97.06,101.44,-4.38,91.58,104.92,109.81,-4.89,0.49200000000000005,0.505,0.532,0.547,48.16,106.35,116.57,32.0,50.0
333,2008,4,Chicago Bulls,97.33,100.42,-3.09,92.9,104.11,107.48,-3.37,0.47,0.496,0.515,0.545,50.23,108.04,113.62,33.0,49.0
334,2008,5,Cleveland Cavaliers,96.38,96.73,-0.35,89.9,106.27,106.56,-0.29,0.48,0.494,0.52,0.5379999999999999,52.45,107.06,107.52,45.0,37.0
335,2008,6,Dallas Mavericks,100.42,95.88,4.54,89.85,111.48,106.09,5.4,0.502,0.474,0.5539999999999999,0.524,51.65,115.96,103.49,51.0,31.0
336,2008,7,Denver Nuggets,110.66,106.95,3.71,99.14,110.63,106.64,3.99,0.51,0.499,0.557,0.535,49.28,127.77,119.98,50.0,32.0
337,2008,8,Detroit Pistons,97.46,90.07,7.39,87.3,111.36,103.06,8.3,0.495,0.47,0.539,0.517,51.42,114.09,95.99,59.0,23.0
338,2008,9,Golden State Warriors,111.04,108.83,2.21,98.8,111.81,109.73,2.09,0.511,0.509,0.5479999999999999,0.555,47.87,122.29,122.89,48.0,34.0
339,2008,10,Houston Rockets,96.72,92.04,4.68,90.05,107.13,101.59,5.54,0.49200000000000005,0.465,0.528,0.508,52.33,110.92,99.1,55.0,27.0
340,2008,11,Indiana Pacers,103.99,105.39,-1.4,97.48,106.27,107.85,-1.58,0.498,0.498,0.54,0.5479999999999999,48.68,114.52,118.54,36.0,46.0
341,2008,12,Los Angeles Clippers,93.81,101.07,-7.27,92.15,101.16,109.49,-8.33,0.465,0.503,0.52,0.546,47.95,102.94,116.04,23.0,59.0
342,2008,13,Los Angeles Lakers,108.59,101.33,7.26,95.42,113.23,105.67,7.55,0.525,0.485,0.57,0.526,50.78,126.92,110.98,57.0,25.0
343,2008,14,Memphis Grizzlies,100.7,106.9,-6.21,94.99,105.33,111.83,-6.49,0.5,0.521,0.539,0.557,48.32,105.7,126.28,22.0,60.0
344,2008,15,Miami Heat,91.35,100.0,-8.65,89.94,100.81,110.16,-9.35,0.48200000000000004,0.51,0.522,0.5539999999999999,46.62,97.15,115.31,15.0,67.0
345,2008,16,Milwaukee Bucks,97.02,103.92,-6.89,91.47,105.14,112.83,-7.69,0.48200000000000004,0.524,0.522,0.568,50.61,105.12,119.79,26.0,56.0
346,2008,17,Minnesota Timberwolves,95.6,102.38,-6.78,91.37,104.37,111.38,-7.02,0.484,0.513,0.518,0.561,49.82,103.07,119.2,22.0,60.0
347,2008,18,New Jersey Nets,95.82,100.88,-5.06,91.63,103.78,109.26,-5.48,0.48100000000000004,0.49700000000000005,0.528,0.547,50.15,106.88,114.28,34.0,48.0
348,2008,19,New Orleans Hornets,100.85,95.57,5.28,89.87,111.52,105.99,5.52,0.512,0.501,0.5479999999999999,0.537,50.61,115.74,106.68,56.0,26.0
349,2008,20,New York Knicks,96.93,103.54,-6.61,91.61,104.74,111.93,-7.19,0.475,0.518,0.518,0.557,49.92,100.06,118.63,23.0,59.0
350,2008,21,Seattle SuperSonics,97.55,106.31,-8.76,96.09,100.76,110.01,-9.25,0.467,0.503,0.509,0.542,50.3,106.71,122.94,20.0,62.0
351,2008,22,Orlando Magic,104.48,99.01,5.46,92.83,111.97,106.12,5.86,0.537,0.484,0.575,0.526,50.19,114.77,108.54,52.0,30.0
352,2008,23,Philadelphia 76ers,96.62,96.21,0.42,90.33,106.56,106.22,0.34,0.48200000000000004,0.504,0.522,0.5429999999999999,51.66,107.48,107.98,40.0,42.0
353,2008,24,Phoenix Suns,110.07,105.02,5.05,96.17,113.88,108.31,5.57,0.551,0.488,0.59,0.524,48.6,130.6,112.09,55.0,27.0
354,2008,25,Portland Trailblazers,95.37,96.34,-0.98,87.77,107.43,108.55,-1.11,0.489,0.491,0.532,0.532,49.39,105.76,107.0,41.0,41.0
355,2008,26,Sacramento Kings,102.54,104.79,-2.26,94.5,107.68,110.1,-2.41,0.503,0.51,0.556,0.555,48.88,109.9,117.74,38.0,44.0
356,2008,27,San Antonio Spurs,95.37,90.57,4.79,88.73,107.21,102.09,5.12,0.504,0.47700000000000004,0.5429999999999999,0.517,50.6,108.39,99.35,56.0,26.0
357,2008,28,Toronto Raptors,100.18,97.28,2.9,90.02,110.45,107.2,3.24,0.511,0.505,0.551,0.544,49.05,116.5,109.12,41.0,41.0
358,2008,29,Utah Jazz,106.22,99.34,6.88,93.28,113.72,106.54,7.18,0.528,0.501,0.573,0.5529999999999999,51.95,125.17,105.39,54.0,28.0
359,2008,30,Washington Wizards,98.83,99.16,-0.33,89.5,109.17,109.39,-0.22,0.489,0.513,0.535,0.552,50.24,109.39,113.05,43.0,39.0
360,2007,1,Atlanta Hawks,93.66,98.42,-4.76,89.81,103.24,108.29,-5.05,0.47100000000000003,0.503,0.523,0.5489999999999999,49.77,101.01,109.07,30.0,52.0
361,2007,2,Boston Celtics,95.82,99.23,-3.42,91.81,103.45,107.45,-4.0,0.479,0.502,0.53,0.551,49.89,102.17,111.7,24.0,58.0
362,2007,3,Charlotte Bobcats,96.89,100.63,-3.74,91.68,103.97,107.87,-3.9,0.48,0.5,0.524,0.55,48.34,105.24,112.16,33.0,49.0
363,2007,4,Chicago Bulls,98.78,93.77,5.01,93.5,105.11,99.74,5.37,0.493,0.473,0.534,0.52,51.64,111.73,99.71,49.0,33.0
364,2007,5,Cleveland Cavaliers,96.76,92.93,3.83,90.34,106.03,101.53,4.5,0.484,0.48,0.522,0.525,52.19,106.49,99.62,50.0,32.0
365,2007,6,Dallas Mavericks,100.01,92.79,7.22,89.29,111.58,103.31,8.27,0.509,0.47700000000000004,0.5589999999999999,0.527,52.36,113.78,96.81,67.0,15.0
366,2007,7,Denver Nuggets,105.35,103.73,1.62,96.93,108.14,106.53,1.61,0.501,0.499,0.5479999999999999,0.535,50.65,117.63,115.46,45.0,37.0
367,2007,8,Detroit Pistons,96.0,91.84,4.16,87.32,108.84,104.01,4.83,0.488,0.47700000000000004,0.535,0.522,49.6,110.55,99.78,53.0,29.0
368,2007,9,Golden State Warriors,106.55,106.89,-0.34,98.93,107.3,107.76,-0.46,0.512,0.506,0.5479999999999999,0.552,47.15,117.42,120.76,42.0,40.0
369,2007,10,Houston Rockets,96.99,92.13,4.85,90.46,106.27,101.0,5.26,0.499,0.466,0.54,0.512,51.49,108.82,98.6,52.0,30.0
370,2007,11,Indiana Pacers,95.61,98.05,-2.44,92.28,103.09,105.97,-2.88,0.474,0.491,0.523,0.541,50.12,103.6,108.13,35.0,47.0
371,2007,12,Los Angeles Clippers,95.65,96.11,-0.46,90.62,105.28,105.79,-0.51,0.48100000000000004,0.488,0.537,0.534,51.15,109.13,104.72,40.0,42.0
372,2007,13,Los Angeles Lakers,103.34,103.42,-0.07,93.48,108.61,108.89,-0.27,0.511,0.5,0.555,0.5479999999999999,49.4,114.28,115.28,42.0,40.0
373,2007,14,Memphis Grizzlies,101.6,106.74,-5.15,93.6,106.92,112.23,-5.32,0.504,0.529,0.555,0.569,48.45,108.61,124.38,22.0,60.0
374,2007,15,Miami Heat,94.62,95.54,-0.92,89.4,104.91,105.84,-0.93,0.506,0.485,0.541,0.528,49.67,105.54,103.54,44.0,38.0
375,2007,16,Milwaukee Bucks,99.66,104.04,-4.38,92.3,107.02,112.04,-5.02,0.504,0.522,0.541,0.561,47.65,105.7,121.11,28.0,54.0
376,2007,17,Minnesota Timberwolves,96.06,99.73,-3.67,91.05,103.8,107.78,-3.98,0.49,0.498,0.537,0.541,49.23,106.63,110.85,32.0,50.0
377,2007,18,New Jersey Nets,97.57,98.34,-0.77,91.34,105.75,106.33,-0.58,0.504,0.49,0.546,0.54,49.66,108.2,109.48,41.0,41.0
378,2007,19,New Orleans Hornets,95.52,97.1,-1.57,90.17,104.87,106.72,-1.84,0.479,0.499,0.52,0.539,51.39,103.04,108.06,39.0,43.0
379,2007,20,New York Knicks,97.49,100.34,-2.85,90.9,105.5,108.85,-3.35,0.494,0.504,0.539,0.5479999999999999,52.72,102.55,109.99,33.0,49.0
380,2007,21,Orlando Magic,94.77,93.99,0.78,89.42,105.44,104.69,0.76,0.5,0.48,0.544,0.534,51.99,101.85,100.96,40.0,42.0
381,2007,22,Philadelphia 76ers,94.94,97.96,-3.02,90.56,103.79,107.02,-3.24,0.48,0.501,0.53,0.542,49.09,103.72,108.85,35.0,47.0
382,2007,23,Phoenix Suns,110.21,102.9,7.31,95.01,114.68,106.88,7.81,0.552,0.49200000000000005,0.59,0.5329999999999999,48.59,127.57,108.27,61.0,21.0
383,2007,24,Portland Trailblazers,94.11,98.4,-4.29,88.13,105.31,110.01,-4.7,0.483,0.508,0.53,0.557,50.19,100.4,109.63,32.0,50.0
384,2007,25,Sacramento Kings,101.26,103.06,-1.81,94.67,106.29,108.1,-1.81,0.491,0.513,0.545,0.556,47.32,106.96,115.73,33.0,49.0
385,2007,26,San Antonio Spurs,98.52,90.1,8.43,89.17,109.93,100.54,9.39,0.521,0.47100000000000003,0.561,0.511,50.99,113.7,94.38,58.0,24.0
386,2007,27,Seattle SuperSonics,99.15,102.04,-2.89,91.69,107.31,110.46,-3.14,0.499,0.515,0.544,0.5579999999999999,49.15,107.77,114.48,31.0,51.0
387,2007,28,Toronto Raptors,99.48,98.49,0.99,92.6,107.02,105.86,1.16,0.504,0.503,0.55,0.5429999999999999,48.11,111.22,108.63,47.0,35.0
388,2007,29,Utah Jazz,101.49,98.62,2.87,91.66,110.02,106.84,3.18,0.502,0.496,0.551,0.5539999999999999,53.45,115.59,104.52,51.0,31.0
389,2007,30,Washington Wizards,104.34,104.85,-0.51,94.17,109.96,110.71,-0.75,0.491,0.517,0.542,0.562,48.93,112.17,118.4,41.0,41.0
390,2006,1,Atlanta Hawks,97.22,101.98,-4.76,90.63,106.19,111.35,-5.15,0.486,0.513,0.534,0.5589999999999999,49.89,104.18,112.88,26.0,56.0
391,2006,2,Boston Celtics,97.96,99.5,-1.54,92.33,105.03,106.88,-1.84,0.504,0.49,0.551,0.541,49.74,107.1,109.79,33.0,49.0
392,2006,3,Charlotte Bobcats,96.87,100.87,-4.0,93.24,102.72,106.86,-4.15,0.46399999999999997,0.514,0.509,0.5579999999999999,47.47,103.73,114.74,26.0,56.0
393,2006,4,Chicago Bulls,97.81,97.17,0.63,92.61,104.41,103.63,0.79,0.48700000000000004,0.46399999999999997,0.528,0.524,50.62,106.59,105.01,41.0,41.0
394,2006,5,Cleveland Cavaliers,97.59,95.35,2.23,89.5,108.21,105.51,2.7,0.49200000000000005,0.49,0.5379999999999999,0.532,51.81,106.82,104.06,50.0,32.0
395,2006,6,Dallas Mavericks,99.15,93.07,6.07,88.17,111.32,104.75,6.58,0.495,0.475,0.55,0.525,52.4,111.7,97.51,60.0,22.0
396,2006,7,Denver Nuggets,100.33,100.1,0.23,93.72,105.71,105.31,0.39,0.488,0.493,0.535,0.534,49.67,113.82,111.15,44.0,38.0
397,2006,8,Detroit Pistons,96.84,90.17,6.67,86.78,110.75,103.15,7.6,0.49700000000000005,0.47700000000000004,0.535,0.514,49.79,113.6,97.35,64.0,18.0
398,2006,9,Golden State Warriors,98.49,99.84,-1.35,93.59,104.44,106.33,-1.89,0.479,0.49200000000000005,0.521,0.536,48.73,105.06,112.79,34.0,48.0
399,2006,10,Houston Rockets,90.09,91.67,-1.59,87.94,101.67,103.3,-1.63,0.47100000000000003,0.47200000000000003,0.519,0.519,50.47,99.34,100.72,34.0,48.0
400,2006,11,Indiana Pacers,93.89,92.0,1.89,89.8,104.29,102.36,1.93,0.48700000000000004,0.46399999999999997,0.5329999999999999,0.509,50.53,104.09,100.27,41.0,41.0
401,2006,12,Los Angeles Clippers,97.2,95.62,1.57,91.55,105.49,103.5,2.0,0.48700000000000004,0.47100000000000003,0.54,0.516,51.77,112.43,103.56,47.0,35.0
402,2006,13,Los Angeles Lakers,99.44,96.94,2.5,91.08,108.22,105.62,2.6,0.495,0.486,0.539,0.531,51.23,110.46,105.11,45.0,37.0
403,2006,14,Memphis Grizzlies,92.17,88.48,3.7,86.19,106.0,101.65,4.35,0.496,0.469,0.537,0.516,49.1,101.99,99.24,49.0,33.0
404,2006,15,Miami Heat,99.89,96.02,3.87,91.32,108.97,104.61,4.36,0.517,0.47700000000000004,0.556,0.524,52.59,112.57,100.94,52.0,30.0
405,2006,16,Milwaukee Bucks,97.81,98.84,-1.04,91.38,106.09,107.34,-1.25,0.49200000000000005,0.504,0.535,0.55,50.52,106.56,111.6,40.0,42.0
406,2006,17,Minnesota Timberwolves,91.73,93.61,-1.88,88.35,102.91,104.95,-2.04,0.48,0.475,0.524,0.52,48.85,103.22,101.01,33.0,49.0
407,2006,18,New Jersey Nets,93.79,92.43,1.37,89.9,103.81,102.34,1.47,0.478,0.47600000000000003,0.528,0.526,49.81,105.35,101.67,49.0,33.0
408,2006,19,New Orleans Hornets,92.82,95.63,-2.82,89.24,103.35,106.48,-3.12,0.46399999999999997,0.502,0.515,0.547,49.54,99.99,106.09,38.0,44.0
409,2006,20,New York Knicks,95.63,102.04,-6.4,90.92,103.87,111.1,-7.23,0.48100000000000004,0.511,0.534,0.562,51.75,98.05,113.11,23.0,59.0
410,2006,21,Seattle SuperSonics,102.57,105.6,-3.03,91.69,111.02,114.21,-3.18,0.504,0.527,0.551,0.5710000000000001,49.44,110.31,120.5,35.0,47.0
411,2006,22,Orlando Magic,94.93,96.0,-1.07,88.03,106.62,107.6,-0.98,0.496,0.49,0.5429999999999999,0.537,51.12,102.61,104.2,36.0,46.0
412,2006,23,Philadelphia 76ers,99.35,101.31,-1.95,92.52,106.18,108.07,-1.89,0.48700000000000004,0.5,0.5379999999999999,0.545,48.46,108.98,114.77,38.0,44.0
413,2006,24,Phoenix Suns,108.37,102.82,5.55,95.57,111.83,105.97,5.86,0.537,0.49,0.568,0.527,47.67,126.62,109.98,54.0,28.0
414,2006,25,Portland Trailblazers,88.84,98.29,-9.45,87.58,101.18,111.98,-10.8,0.474,0.507,0.511,0.5489999999999999,47.07,92.98,113.83,21.0,61.0
415,2006,26,Sacramento Kings,98.85,97.32,1.54,91.95,106.7,104.82,1.88,0.49200000000000005,0.488,0.544,0.528,49.03,109.78,108.78,44.0,38.0
416,2006,27,San Antonio Spurs,95.57,88.76,6.82,88.18,107.7,99.84,7.86,0.513,0.457,0.546,0.501,50.72,109.31,93.12,63.0,19.0
417,2006,28,Toronto Raptors,101.06,104.05,-2.99,91.14,109.36,112.63,-3.28,0.5,0.53,0.5479999999999999,0.573,48.32,106.72,118.92,27.0,55.0
418,2006,29,Utah Jazz,92.35,94.99,-2.63,88.29,103.56,106.93,-3.38,0.467,0.49,0.519,0.544,52.61,103.0,102.82,41.0,41.0
419,2006,30,Washington Wizards,101.66,99.81,1.85,92.53,109.04,107.36,1.68,0.484,0.504,0.5379999999999999,0.5489999999999999,49.55,107.89,109.31,42.0,40.0
420,2005,1,Atlanta Hawks,92.74,102.45,-9.71,91.79,100.15,110.58,-10.44,0.46399999999999997,0.513,0.504,0.564,50.37,98.35,118.57,13.0,69.0
421,2005,2,Boston Celtics,101.27,100.4,0.87,93.51,107.2,106.3,0.9,0.501,0.48100000000000004,0.551,0.5329999999999999,49.13,113.16,111.74,45.0,37.0
422,2005,3,Charlotte Bobcats,94.26,100.24,-5.99,92.52,100.85,107.63,-6.79,0.455,0.49700000000000005,0.49700000000000005,0.547,49.09,102.83,113.79,18.0,64.0
423,2005,4,Chicago Bulls,94.45,93.39,1.06,92.3,101.56,100.26,1.3,0.47100000000000003,0.45399999999999996,0.517,0.506,50.63,103.06,102.45,47.0,35.0
424,2005,5,Cleveland Cavaliers,96.51,95.72,0.79,89.86,106.46,105.83,0.63,0.47,0.485,0.518,0.532,51.54,110.26,104.82,42.0,40.0
425,2005,6,Dallas Mavericks,102.5,96.76,5.74,92.94,110.01,103.88,6.14,0.49200000000000005,0.47200000000000003,0.545,0.519,49.87,116.23,105.72,58.0,24.0
426,2005,7,Denver Nuggets,99.52,97.5,2.02,93.45,106.1,103.79,2.31,0.483,0.48200000000000004,0.535,0.528,50.18,115.73,107.15,49.0,33.0
427,2005,8,Detroit Pistons,93.33,89.46,3.87,87.28,105.46,101.08,4.38,0.47200000000000003,0.461,0.519,0.504,52.29,108.18,96.99,54.0,28.0
428,2005,9,Golden State Warriors,98.71,100.87,-2.16,93.5,104.37,106.83,-2.46,0.475,0.491,0.512,0.5329999999999999,47.8,107.83,115.99,34.0,48.0
429,2005,10,Houston Rockets,95.07,91.04,4.04,88.86,106.05,101.33,4.72,0.486,0.45899999999999996,0.535,0.508,51.02,108.11,99.55,51.0,31.0
430,2005,11,Indiana Pacers,93.0,92.24,0.76,87.52,105.06,104.03,1.03,0.47600000000000003,0.47200000000000003,0.534,0.521,49.24,101.42,100.68,44.0,38.0
431,2005,12,Los Angeles Clippers,95.72,96.49,-0.77,89.37,105.23,105.72,-0.49,0.47700000000000004,0.48,0.5329999999999999,0.526,51.45,110.33,106.09,37.0,45.0
432,2005,13,Los Angeles Lakers,98.72,101.68,-2.96,91.14,107.78,110.94,-3.16,0.485,0.493,0.535,0.536,50.45,107.57,118.68,34.0,48.0
433,2005,14,Memphis Grizzlies,93.43,91.13,2.29,88.34,105.63,102.62,3.0,0.489,0.466,0.535,0.521,48.59,105.29,101.42,45.0,37.0
434,2005,15,Miami Heat,101.55,95.02,6.53,90.56,110.45,103.25,7.21,0.524,0.46,0.5589999999999999,0.51,51.51,115.54,100.48,59.0,23.0
435,2005,16,Milwaukee Bucks,97.23,100.22,-2.99,91.06,106.24,109.62,-3.38,0.475,0.499,0.527,0.5429999999999999,50.31,105.92,114.77,30.0,52.0
436,2005,17,Minnesota Timberwolves,96.76,95.31,1.45,89.08,108.21,106.43,1.78,0.489,0.47200000000000003,0.534,0.514,50.98,113.37,105.67,44.0,38.0
437,2005,18,New Jersey Nets,91.42,92.92,-1.5,89.09,101.45,103.11,-1.67,0.46299999999999997,0.479,0.512,0.531,48.98,100.21,102.16,42.0,40.0
438,2005,19,New Orleans Hornets,88.44,95.51,-7.07,87.98,99.26,107.6,-8.34,0.446,0.491,0.493,0.541,49.02,94.23,110.43,18.0,64.0
439,2005,20,New York Knicks,97.28,99.72,-2.44,91.03,105.8,108.48,-2.68,0.485,0.501,0.531,0.5489999999999999,49.56,105.48,111.21,33.0,49.0
440,2005,21,Seattle SuperSonics,98.94,96.65,2.29,88.07,111.92,109.3,2.62,0.495,0.496,0.546,0.542,51.92,106.59,104.74,52.0,30.0
441,2005,22,Orlando Magic,99.51,101.76,-2.24,95.15,104.46,107.02,-2.56,0.478,0.484,0.529,0.532,50.92,108.63,111.54,36.0,46.0
442,2005,23,Philadelphia 76ers,99.12,99.87,-0.74,95.44,102.94,103.83,-0.89,0.475,0.485,0.528,0.537,48.8,108.1,111.98,43.0,39.0
443,2005,24,Phoenix Suns,110.42,103.29,7.12,96.01,114.42,106.85,7.57,0.534,0.478,0.5710000000000001,0.512,48.89,126.01,113.01,62.0,20.0
444,2005,25,Portland Trailblazers,92.94,96.94,-4.0,89.93,103.08,107.71,-4.63,0.484,0.479,0.524,0.519,49.36,104.17,111.89,27.0,55.0
445,2005,26,Sacramento Kings,103.72,101.56,2.16,93.41,110.05,107.71,2.35,0.496,0.493,0.541,0.532,48.9,118.77,113.1,50.0,32.0
446,2005,27,San Antonio Spurs,96.2,88.39,7.81,88.88,107.55,98.81,8.74,0.49200000000000005,0.452,0.534,0.502,51.33,111.11,93.35,59.0,23.0
447,2005,28,Toronto Raptors,99.73,101.35,-1.62,92.69,106.92,108.49,-1.57,0.49200000000000005,0.499,0.539,0.5429999999999999,46.98,108.05,115.09,33.0,49.0
448,2005,29,Utah Jazz,92.99,97.26,-4.27,88.85,104.12,109.16,-5.03,0.469,0.499,0.522,0.5589999999999999,51.58,102.5,106.95,26.0,56.0
449,2005,30,Washington Wizards,100.5,100.83,-0.33,93.68,106.74,107.29,-0.56,0.474,0.498,0.523,0.541,49.86,106.48,113.5,45.0,37.0
450,2004,1,Atlanta Hawks,92.82,97.46,-4.65,91.52,100.28,105.26,-4.98,0.465,0.47600000000000003,0.514,0.522,49.79,102.16,111.21,28.0,54.0
451,2004,2,Boston Celtics,95.26,96.71,-1.45,93.32,101.95,103.55,-1.61,0.486,0.479,0.532,0.524,47.81,103.68,108.46,36.0,46.0
452,2004,3,Chicago Bulls,89.7,96.05,-6.35,92.12,96.64,103.41,-6.78,0.446,0.469,0.486,0.518,49.13,98.32,111.15,23.0,59.0
453,2004,4,Cleveland Cavaliers,92.92,95.54,-2.62,90.73,101.51,104.18,-2.67,0.451,0.469,0.498,0.513,52.03,107.15,107.45,35.0,47.0
454,2004,5,Dallas Mavericks,105.2,100.76,4.44,93.31,112.03,107.27,4.76,0.495,0.498,0.536,0.537,50.97,123.68,114.21,52.0,30.0
455,2004,6,Denver Nuggets,97.22,96.15,1.07,93.48,103.74,102.62,1.12,0.467,0.48100000000000004,0.517,0.522,49.64,110.07,109.06,43.0,39.0
456,2004,7,Detroit Pistons,90.1,84.26,5.84,88.13,101.72,95.1,6.62,0.461,0.441,0.511,0.484,51.26,104.46,91.01,54.0,28.0
457,2004,8,Golden State Warriors,93.28,94.01,-0.73,89.85,102.91,103.7,-0.79,0.475,0.47600000000000003,0.517,0.517,50.16,103.17,107.43,37.0,45.0
458,2004,9,Houston Rockets,89.78,88.05,1.73,87.74,101.04,99.14,1.91,0.484,0.447,0.528,0.495,51.75,101.01,96.16,45.0,37.0
459,2004,10,Indiana Pacers,91.38,85.62,5.76,87.38,103.91,97.15,6.76,0.47100000000000003,0.45899999999999996,0.52,0.504,50.95,105.71,95.77,61.0,21.0
460,2004,11,Los Angeles Clippers,94.77,99.35,-4.59,91.31,103.13,108.12,-4.99,0.45299999999999996,0.494,0.512,0.536,51.25,102.71,113.62,28.0,54.0
461,2004,12,Los Angeles Lakers,98.2,94.29,3.9,92.3,105.45,101.46,3.99,0.48100000000000004,0.47100000000000003,0.522,0.515,50.4,111.37,103.0,56.0,26.0
462,2004,13,Memphis Grizzlies,96.71,94.27,2.44,91.45,104.69,101.91,2.78,0.479,0.465,0.522,0.516,48.73,111.87,105.2,50.0,32.0
463,2004,14,Miami Heat,90.27,89.74,0.52,88.12,102.05,101.36,0.69,0.46299999999999997,0.46299999999999997,0.51,0.516,50.15,98.16,98.59,42.0,40.0
464,2004,15,Milwaukee Bucks,98.04,96.98,1.06,92.11,105.9,104.98,0.93,0.47700000000000004,0.485,0.528,0.525,49.7,110.61,110.27,41.0,41.0
465,2004,16,Minnesota Timberwolves,94.55,89.06,5.49,89.09,105.73,99.69,6.04,0.486,0.444,0.528,0.49,50.86,112.95,95.68,58.0,24.0
466,2004,17,New Jersey Nets,90.26,87.76,2.5,89.68,100.52,97.61,2.9,0.47100000000000003,0.46,0.515,0.506,49.93,104.9,96.43,47.0,35.0
467,2004,18,New Orleans Hornets,91.82,91.95,-0.13,89.46,101.85,102.22,-0.37,0.46,0.47600000000000003,0.505,0.519,50.43,101.67,104.23,41.0,41.0
468,2004,19,New York Knicks,91.98,93.45,-1.48,90.12,101.03,102.78,-1.75,0.474,0.461,0.518,0.514,50.72,103.49,103.49,39.0,43.0
469,2004,20,Seattle SuperSonics,97.12,97.76,-0.63,90.04,107.19,107.68,-0.5,0.501,0.48700000000000004,0.54,0.5329999999999999,47.97,107.57,109.74,37.0,45.0
470,2004,21,Orlando Magic,94.04,101.06,-7.02,91.09,102.46,110.38,-7.92,0.461,0.502,0.504,0.54,47.93,98.17,119.63,21.0,61.0
471,2004,22,Philadelphia 76ers,87.99,90.48,-2.49,88.3,98.77,101.62,-2.85,0.456,0.467,0.505,0.512,49.67,96.76,102.32,33.0,49.0
472,2004,23,Phoenix Suns,94.18,97.93,-3.74,92.62,101.43,105.48,-4.05,0.475,0.48200000000000004,0.515,0.529,48.14,102.04,110.21,29.0,53.0
473,2004,24,Portland Trailblazers,90.73,92.0,-1.27,86.38,103.46,104.85,-1.39,0.478,0.48200000000000004,0.515,0.518,50.8,103.81,106.5,41.0,41.0
474,2004,25,Sacramento Kings,102.84,97.83,5.01,93.05,109.96,104.4,5.56,0.507,0.483,0.5539999999999999,0.521,48.42,120.33,110.1,55.0,27.0
475,2004,26,San Antonio Spurs,91.48,84.26,7.22,89.08,102.31,94.12,8.19,0.473,0.433,0.511,0.48,52.34,105.68,88.65,57.0,25.0
476,2004,27,Toronto Raptors,85.44,88.45,-3.01,87.09,96.64,100.14,-3.5,0.45399999999999996,0.449,0.495,0.499,46.78,93.13,98.61,33.0,49.0
477,2004,28,Utah Jazz,88.67,89.89,-1.22,87.0,101.41,102.93,-1.52,0.456,0.46799999999999997,0.509,0.53,52.95,98.76,97.33,42.0,40.0
478,2004,29,Washington Wizards,91.84,97.44,-5.6,92.66,98.37,104.36,-6.0,0.45399999999999996,0.486,0.5,0.528,49.57,96.5,114.39,25.0,57.0
479,2003,1,Atlanta Hawks,94.07,97.63,-3.56,91.64,101.5,105.27,-3.77,0.47600000000000003,0.469,0.527,0.514,50.01,105.78,110.01,35.0,47.0
480,2003,2,Boston Celtics,92.67,93.06,-0.39,90.87,101.21,101.73,-0.52,0.47,0.47100000000000003,0.514,0.518,47.38,98.65,106.1,44.0,38.0
481,2003,3,Chicago Bulls,94.95,100.09,-5.13,93.74,100.03,105.53,-5.5,0.47100000000000003,0.47,0.512,0.521,48.87,104.24,115.06,30.0,52.0
482,2003,4,Cleveland Cavaliers,91.4,101.02,-9.62,94.35,96.14,106.31,-10.18,0.444,0.484,0.491,0.534,51.67,99.85,117.6,17.0,65.0
